83 	 14 	 34 	 16 	 46  	 0.051 	 46.0
84 	 25 	 56 	 13 	 31  	 1.589 	 56.0
85 	 16 	 16 	 17 	 60  	 3.402 	 60.0
86 	 29 	 54 	 15 	 44  	 1.469 	 54.0
87 	 17 	 47 	 15 	 43  	 0.994 	 47.0
88 	 18 	 46 	 14 	 47  	 1.648 	 47.0
89 	 16 	 48 	 17 	 57  	 3.128 	 57.0
90 	 16 	 34 	 14 	 25  	 3.136 	 34.0
91 	 24 	 37 	 14 	 57  	 0.654 	 57.0
92 	 29 	 60 	 16 	 33  	 2.664 	 60.0
93 	 19 	 21 	 16 	 56  	 3.063 	 56.0
94 	 23 	 51 	 17 	 48  	 0.67 	 51.0
95 	 25 	 53 	 13 	 51  	 1.386 	 53.0
96 	 28 	 55 	 12 	 31  	 1.857 	 55.0
97 	 17 	 22 	 13 	 55  	 1.456 	 55.0
98 	 22 	 42 	 12 	 59  	 2.455 	 59.0
99 	 20 	 29 	 12 	 43  	 1.735 	 43.0
100 	 20 	 43 	 16 	 29  	 3.034 	 43.0
101 	 26 	 59 	 15 	 48  	 0.331 	 59.0
102 	 17 	 43 	 14 	 23  	 2.776 	 43.0
103 	 15 	 45 	 12 	 23  	 1.181 	 45.0
104 	 17 	 38 	 17 	 36  	 2.197 	 38.0
105 	 19 	 49 	 12 	 42  	 2.095 	 49.0
106 	 15 	 19 	 17 	 57  	 2.684 	 57.0
107 	 15 	 36 	 14 	 25  	 2.645 	 36.0
108 	 30 	 49 	 17 	 48  	 2.319 	 49.0
109 	 18 	 42 	 15 	 25  	 3.042 	 42.0
110 	 28 	 50 	 17 	 40  	 2.729 	 50.0
111 	 18 	 29 	 13 	 34  	 2.717 	 34.0
112 	 26 	 22 	 12 	 58  	 2.841 	 58.0
113 	 18 	 32 	 17 	 56  	 1.075 	 56.0
114 	 13 	 24 	 13 	 42  	 0.967 	 42.0
115 	 19 	 59 	 13 	 31  	 0.474 	 59.0
116 	 16 	 19 	 12 	 52  	 1.785 	 52.0
117 	 18 	 35 	 13 	 33  	 1.995 	 35.0
118 	 29 	 55 	 12 	 47  	 0.497 	 55.0
119 	 22 	 34 	 17 	 59  	 1.567 	 59.0
120 	 14 	 44 	 17 	 40  	 0.464 	 44.0
121 	 21 	 44 	 17 	 59  	 0.341 	 59.0
122 	 26 	 48 	 17 	 43  	 2.261 	 48.0
123 	 23 	 40 	 15 	 58  	 0.206 	 58.0
124 	 13 	 35 	 16 	 25  	 2.724 	 35.0
125 	 25 	 45 	 13 	 40  	 1.393 	 45.0
126 	 17 	 28 	 14 	 51  	 0.931 	 51.0
127 	 20 	 58 	 16 	 24  	 2.581 	 58.0
128 	 15 	 60 	 16 	 30  	 0.569 	 60.0
129 	 15 	 33 	 15 	 60  	 1.869 	 60.0
130 	 17 	 35 	 17 	 48  	 1.118 	 48.0
131 	 25 	 59 	 15 	 36  	 1.267 	 59.0
132 	 25 	 51 	 17 	 47  	 1.291 	 51.0
133 	 16 	 25 	 17 	 58  	 1.6 	 58.0
134 	 25 	 48 	 17 	 34  	 3.091 	 48.0
135 	 12 	 54 	 14 	 32  	 3.355 	 54.0
136 	 17 	 39 	 17 	 46  	 0.723 	 46.0
137 	 19 	 41 	 17 	 30  	 3.123 	 41.0
138 	 23 	 40 	 16 	 42  	 2.366 	 42.0
139 	 23 	 43 	 16 	 53  	 0.738 	 53.0
140 	 13 	 34 	 12 	 25  	 1.482 	 34.0
141 	 18 	 54 	 16 	 45  	 1.506 	 54.0
142 	 18 	 44 	 14 	 25  	 2.566 	 44.0
143 	 28 	 30 	 13 	 59  	 2.068 	 59.0
144 	 24 	 45 	 13 	 35  	 1.883 	 45.0
145 	 19 	 47 	 14 	 41  	 0.313 	 47.0
146 	 20 	 36 	 16 	 45  	 1.868 	 45.0
147 	 16 	 45 	 16 	 54  	 2.561 	 54.0
148 	 23 	 23 	 15 	 58  	 3.064 	 58.0
149 	 22 	 32 	 12 	 38  	 2.325 	 38.0
150 	 16 	 40 	 16 	 49  	 0.725 	 49.0
151 	 25 	 49 	 15 	 36  	 2.227 	 49.0
152 	 29 	 56 	 14 	 28  	 3.069 	 56.0
153 	 25 	 49 	 12 	 33  	 1.541 	 49.0
154 	 18 	 36 	 17 	 50  	 1.049 	 50.0
155 	 30 	 47 	 16 	 59  	 1.154 	 59.0
156 	 18 	 59 	 12 	 36  	 2.902 	 59.0
157 	 30 	 56 	 15 	 60  	 0.536 	 60.0
158 	 20 	 41 	 13 	 23  	 3.304 	 41.0
159 	 16 	 34 	 12 	 25  	 2.504 	 34.0
160 	 13 	 48 	 13 	 23  	 0.398 	 48.0
161 	 21 	 51 	 17 	 25  	 3.36 	 51.0
162 	 14 	 32 	 14 	 24  	 3.013 	 32.0
163 	 25 	 45 	 12 	 47  	 0.119 	 47.0
164 	 23 	 44 	 13 	 58  	 1.604 	 58.0
165 	 13 	 31 	 12 	 38  	 0.62 	 38.0
166 	 28 	 43 	 14 	 55  	 0.898 	 55.0
167 	 29 	 45 	 13 	 31  	 3.231 	 45.0
168 	 23 	 57 	 12 	 35  	 0.297 	 57.0
169 	 26 	 31 	 13 	 47  	 2.62 	 47.0
170 	 14 	 40 	 13 	 28  	 0.777 	 40.0
171 	 22 	 32 	 13 	 50  	 1.337 	 50.0
172 	 19 	 55 	 14 	 45  	 2.374 	 55.0
173 	 16 	 35 	 13 	 41  	 0.032 	 41.0
174 	 28 	 35 	 13 	 51  	 2.027 	 51.0
175 	 14 	 21 	 16 	 40  	 3.181 	 40.0
176 	 19 	 51 	 12 	 27  	 0.892 	 51.0
177 	 18 	 26 	 14 	 44  	 2.391 	 44.0
178 	 23 	 53 	 15 	 58  	 1.979 	 58.0
179 	 14 	 51 	 13 	 26  	 0.355 	 51.0
180 	 13 	 45 	 15 	 40  	 2.3 	 45.0
181 	 26 	 46 	 13 	 38  	 1.759 	 46.0
182 	 12 	 43 	 17 	 29  	 0.818 	 43.0
183 	 18 	 55 	 15 	 41  	 1.421 	 55.0
184 	 29 	 35 	 12 	 50  	 1.902 	 50.0
185 	 22 	 26 	 14 	 60  	 1.866 	 60.0
186 	 17 	 40 	 14 	 22  	 3.234 	 40.0
187 	 14 	 31 	 14 	 24  	 3.135 	 31.0
188 	 26 	 60 	 12 	 48  	 2.3 	 60.0
189 	 19 	 50 	 15 	 31  	 1.492 	 50.0
190 	 12 	 23 	 13 	 28  	 2.803 	 28.0
191 	 13 	 33 	 14 	 24  	 2.579 	 33.0
192 	 30 	 54 	 12 	 45  	 0.181 	 54.0
193 	 16 	 21 	 17 	 48  	 3.225 	 48.0
194 	 23 	 59 	 12 	 33  	 0.123 	 59.0
195 	 24 	 37 	 12 	 46  	 1.021 	 46.0
196 	 19 	 58 	 12 	 24  	 0.826 	 58.0
197 	 12 	 17 	 15 	 58  	 1.453 	 58.0
198 	 12 	 32 	 17 	 56  	 1.853 	 56.0
199 	 24 	 45 	 14 	 50  	 0.235 	 50.0
200 	 24 	 26 	 12 	 60  	 1.514 	 60.0
201 	 22 	 37 	 13 	 51  	 0.333 	 51.0
202 	 16 	 28 	 13 	 42  	 1.277 	 42.0
203 	 20 	 21 	 12 	 60  	 1.681 	 60.0
204 	 25 	 36 	 13 	 33  	 3.276 	 36.0
205 	 18 	 38 	 16 	 44  	 1.125 	 44.0
206 	 18 	 53 	 15 	 41  	 1.117 	 53.0
207 	 24 	 38 	 16 	 51  	 1.884 	 51.0
208 	 25 	 36 	 15 	 42  	 2.899 	 42.0
209 	 25 	 60 	 15 	 25  	 2.931 	 60.0
210 	 30 	 45 	 15 	 43  	 2.631 	 45.0
211 	 26 	 49 	 12 	 43  	 0.178 	 49.0
212 	 20 	 31 	 13 	 32  	 3.116 	 32.0
213 	 21 	 55 	 17 	 42  	 0.46 	 55.0
214 	 18 	 40 	 13 	 42  	 0.248 	 42.0
215 	 29 	 34 	 13 	 56  	 1.881 	 56.0
216 	 30 	 41 	 16 	 43  	 3.258 	 43.0
217 	 15 	 15 	 15 	 57  	 3.131 	 57.0
218 	 19 	 42 	 17 	 51  	 0.299 	 51.0
219 	 21 	 43 	 15 	 26  	 3.382 	 43.0
220 	 30 	 30 	 12 	 56  	 2.264 	 56.0
221 	 22 	 56 	 15 	 52  	 1.893 	 56.0
222 	 13 	 24 	 14 	 45  	 0.997 	 45.0
223 	 25 	 43 	 15 	 51  	 1.083 	 51.0
224 	 30 	 55 	 12 	 42  	 0.514 	 55.0
225 	 12 	 41 	 13 	 20  	 1.675 	 41.0
226 	 19 	 55 	 14 	 49  	 3.201 	 55.0
227 	 14 	 35 	 12 	 30  	 0.681 	 35.0
228 	 18 	 47 	 17 	 27  	 2.784 	 47.0
229 	 19 	 41 	 15 	 25  	 3.335 	 41.0
230 	 18 	 57 	 15 	 41  	 1.725 	 57.0
231 	 20 	 55 	 15 	 52  	 2.602 	 55.0
232 	 26 	 46 	 14 	 36  	 2.382 	 46.0
233 	 27 	 54 	 16 	 39  	 2.056 	 54.0
234 	 24 	 59 	 16 	 31  	 2.168 	 59.0
235 	 17 	 54 	 16 	 46  	 2.201 	 54.0
236 	 21 	 36 	 15 	 56  	 0.531 	 56.0
237 	 12 	 29 	 16 	 51  	 0.772 	 51.0
238 	 13 	 31 	 12 	 46  	 2.21 	 46.0
239 	 23 	 31 	 12 	 37  	 2.775 	 37.0
240 	 23 	 53 	 17 	 34  	 2.322 	 53.0
241 	 21 	 43 	 15 	 50  	 0.106 	 50.0
242 	 14 	 36 	 12 	 41  	 1.855 	 41.0
243 	 26 	 39 	 17 	 41  	 3.313 	 41.0
244 	 12 	 16 	 12 	 39  	 2.598 	 39.0
245 	 20 	 39 	 13 	 24  	 3.331 	 39.0
246 	 15 	 58 	 13 	 28  	 1.397 	 58.0
247 	 15 	 44 	 17 	 36  	 0.719 	 44.0
248 	 23 	 28 	 16 	 46  	 3.431 	 46.0
249 	 26 	 35 	 12 	 34  	 3.117 	 35.0
250 	 13 	 45 	 12 	 36  	 3.454 	 45.0
251 	 14 	 48 	 14 	 25  	 0.809 	 48.0
252 	 28 	 34 	 13 	 42  	 3.008 	 42.0
253 	 30 	 45 	 17 	 44  	 3.049 	 45.0
254 	 19 	 44 	 16 	 54  	 0.885 	 54.0
255 	 12 	 30 	 15 	 25  	 2.764 	 30.0
256 	 19 	 54 	 12 	 20  	 2.194 	 54.0
257 	 22 	 37 	 12 	 46  	 0.484 	 46.0
258 	 12 	 33 	 16 	 30  	 1.775 	 33.0
259 	 18 	 35 	 14 	 26  	 3.32 	 35.0
260 	 28 	 30 	 13 	 49  	 2.893 	 49.0
261 	 14 	 16 	 12 	 52  	 1.979 	 52.0
262 	 26 	 28 	 15 	 51  	 3.269 	 51.0
263 	 16 	 59 	 14 	 37  	 2.815 	 59.0
264 	 19 	 21 	 15 	 50  	 3.247 	 50.0
265 	 22 	 31 	 16 	 52  	 2.351 	 52.0
266 	 19 	 22 	 15 	 45  	 3.457 	 45.0
267 	 15 	 18 	 15 	 55  	 2.531 	 55.0
268 	 17 	 18 	 13 	 59  	 2.126 	 59.0
269 	 22 	 50 	 13 	 22  	 3.085 	 50.0
270 	 25 	 48 	 13 	 33  	 2.057 	 48.0
271 	 29 	 38 	 14 	 54  	 1.877 	 54.0
272 	 16 	 37 	 17 	 37  	 1.898 	 37.0
273 	 24 	 45 	 16 	 40  	 2.244 	 45.0
274 	 14 	 31 	 17 	 36  	 2.242 	 36.0
275 	 18 	 50 	 12 	 39  	 2.097 	 50.0
276 	 15 	 38 	 17 	 49  	 0.371 	 49.0
277 	 22 	 51 	 13 	 58  	 3.412 	 58.0
278 	 21 	 41 	 13 	 42  	 0.623 	 42.0
279 	 16 	 41 	 14 	 28  	 1.806 	 41.0
280 	 19 	 41 	 17 	 50  	 0.584 	 50.0
281 	 12 	 40 	 17 	 49  	 2.677 	 49.0
282 	 27 	 60 	 17 	 55  	 0.259 	 60.0
283 	 22 	 57 	 14 	 42  	 0.842 	 57.0
284 	 28 	 46 	 15 	 39  	 2.66 	 46.0
285 	 29 	 37 	 14 	 39  	 3.377 	 39.0
286 	 19 	 25 	 17 	 59  	 2.364 	 59.0
287 	 14 	 50 	 17 	 39  	 1.262 	 50.0
288 	 13 	 50 	 16 	 27  	 0.441 	 50.0
289 	 12 	 28 	 17 	 53  	 0.344 	 53.0
290 	 18 	 39 	 13 	 51  	 1.569 	 51.0
291 	 19 	 45 	 14 	 33  	 1.348 	 45.0
292 	 25 	 27 	 14 	 45  	 3.46 	 45.0
293 	 21 	 20 	 13 	 51  	 3.195 	 51.0
294 	 24 	 45 	 13 	 30  	 2.604 	 45.0
295 	 23 	 51 	 13 	 57  	 2.791 	 57.0
296 	 16 	 23 	 17 	 52  	 2.534 	 52.0
297 	 24 	 52 	 17 	 50  	 0.558 	 52.0
298 	 24 	 42 	 13 	 26  	 3.431 	 42.0
299 	 14 	 37 	 15 	 20  	 3.407 	 37.0
300 	 15 	 38 	 17 	 44  	 0.374 	 44.0
301 	 28 	 29 	 14 	 47  	 3.454 	 47.0
302 	 29 	 39 	 16 	 57  	 2.14 	 57.0
303 	 20 	 39 	 17 	 45  	 1.769 	 45.0
304 	 29 	 56 	 12 	 28  	 2.425 	 56.0
305 	 13 	 30 	 17 	 60  	 1.214 	 60.0
306 	 25 	 40 	 14 	 37  	 2.702 	 40.0
307 	 19 	 35 	 15 	 38  	 2.264 	 38.0
308 	 26 	 49 	 15 	 49  	 0.775 	 49.0
309 	 18 	 33 	 13 	 59  	 1.39 	 59.0
310 	 27 	 30 	 12 	 58  	 1.561 	 58.0
311 	 24 	 53 	 16 	 40  	 1.41 	 53.0
312 	 14 	 27 	 15 	 60  	 0.783 	 60.0
313 	 18 	 54 	 15 	 28  	 1.331 	 54.0
314 	 26 	 58 	 15 	 52  	 0.802 	 58.0
315 	 12 	 22 	 12 	 53  	 1.166 	 53.0
316 	 16 	 32 	 17 	 41  	 2.107 	 41.0
317 	 25 	 57 	 14 	 24  	 3.022 	 57.0
318 	 18 	 44 	 14 	 32  	 1.344 	 44.0
319 	 22 	 40 	 17 	 34  	 3.295 	 40.0
320 	 26 	 45 	 15 	 47  	 1.508 	 47.0
321 	 21 	 44 	 16 	 52  	 0.121 	 52.0
322 	 15 	 37 	 15 	 25  	 2.82 	 37.0
323 	 23 	 31 	 12 	 31  	 3.449 	 31.0
324 	 17 	 31 	 13 	 58  	 1.205 	 58.0
325 	 25 	 53 	 14 	 60  	 2.155 	 60.0
326 	 20 	 44 	 14 	 56  	 1.869 	 56.0
327 	 13 	 49 	 12 	 23  	 0.293 	 49.0
328 	 24 	 37 	 13 	 38  	 2.425 	 38.0
329 	 30 	 43 	 17 	 55  	 2.294 	 55.0
330 	 17 	 38 	 13 	 32  	 1.429 	 38.0
331 	 27 	 46 	 13 	 51  	 0.247 	 51.0
332 	 27 	 52 	 16 	 51  	 0.792 	 52.0
333 	 24 	 34 	 12 	 53  	 0.674 	 53.0
334 	 12 	 28 	 17 	 43  	 1.029 	 43.0
335 	 23 	 23 	 12 	 50  	 2.764 	 50.0
336 	 21 	 32 	 14 	 32  	 3.448 	 32.0
337 	 26 	 60 	 14 	 30  	 1.986 	 60.0
338 	 28 	 59 	 12 	 40  	 0.093 	 59.0
339 	 29 	 59 	 15 	 44  	 0.963 	 59.0
340 	 19 	 41 	 17 	 52  	 0.33 	 52.0
341 	 13 	 33 	 15 	 26  	 2.531 	 33.0
342 	 15 	 19 	 14 	 45  	 2.86 	 45.0
343 	 23 	 43 	 12 	 27  	 2.724 	 43.0
344 	 15 	 41 	 15 	 23  	 2.74 	 41.0
345 	 13 	 41 	 15 	 29  	 0.834 	 41.0
346 	 28 	 45 	 14 	 34  	 3.028 	 45.0
347 	 20 	 50 	 17 	 41  	 0.902 	 50.0
348 	 14 	 36 	 17 	 55  	 1.388 	 55.0
349 	 17 	 36 	 14 	 46  	 0.027 	 46.0
350 	 24 	 31 	 17 	 57  	 2.6 	 57.0
351 	 25 	 58 	 17 	 52  	 0.165 	 58.0
352 	 12 	 42 	 12 	 34  	 2.986 	 42.0
353 	 18 	 46 	 14 	 20  	 3.28 	 46.0
354 	 15 	 35 	 12 	 31  	 0.903 	 35.0
355 	 24 	 43 	 15 	 51  	 0.839 	 51.0
356 	 21 	 58 	 13 	 37  	 0.93 	 58.0
357 	 18 	 27 	 16 	 49  	 2.337 	 49.0
358 	 30 	 46 	 16 	 48  	 2.331 	 48.0
359 	 16 	 52 	 12 	 23  	 0.702 	 52.0
360 	 30 	 41 	 12 	 31  	 3.4 	 41.0
361 	 14 	 43 	 15 	 32  	 0.379 	 43.0
362 	 20 	 54 	 17 	 47  	 0.534 	 54.0
363 	 21 	 59 	 12 	 44  	 3.371 	 59.0
364 	 12 	 43 	 15 	 27  	 0.481 	 43.0
365 	 16 	 48 	 15 	 43  	 1.669 	 48.0
366 	 17 	 46 	 16 	 26  	 2.534 	 46.0
367 	 21 	 26 	 16 	 55  	 2.675 	 55.0
368 	 29 	 54 	 15 	 43  	 1.593 	 54.0
369 	 13 	 28 	 15 	 54  	 0.823 	 54.0
370 	 24 	 36 	 14 	 58  	 0.717 	 58.0
371 	 30 	 57 	 17 	 48  	 1.566 	 57.0
372 	 21 	 49 	 15 	 32  	 1.953 	 49.0
373 	 19 	 30 	 12 	 36  	 2.194 	 36.0
374 	 29 	 40 	 15 	 45  	 2.793 	 45.0
375 	 21 	 55 	 16 	 28  	 2.348 	 55.0
376 	 28 	 24 	 13 	 58  	 3.107 	 58.0
377 	 18 	 48 	 13 	 20  	 2.828 	 48.0
378 	 13 	 38 	 14 	 49  	 3.3 	 49.0
379 	 23 	 53 	 15 	 43  	 0.325 	 53.0
380 	 18 	 29 	 17 	 39  	 3.235 	 39.0
381 	 28 	 33 	 16 	 48  	 3.395 	 48.0
382 	 22 	 44 	 16 	 45  	 1.306 	 45.0
383 	 23 	 41 	 14 	 51  	 0.437 	 51.0
384 	 13 	 37 	 13 	 39  	 1.607 	 39.0
385 	 25 	 39 	 14 	 52  	 1.137 	 52.0
386 	 20 	 57 	 16 	 42  	 0.55 	 57.0
387 	 19 	 29 	 13 	 53  	 0.708 	 53.0
388 	 12 	 56 	 13 	 21  	 0.607 	 56.0
389 	 22 	 42 	 14 	 58  	 0.978 	 58.0
390 	 23 	 45 	 17 	 32  	 3.248 	 45.0
391 	 29 	 46 	 12 	 48  	 0.586 	 48.0
392 	 22 	 47 	 13 	 53  	 1.779 	 53.0
393 	 15 	 22 	 14 	 47  	 2.007 	 47.0
394 	 19 	 44 	 12 	 22  	 2.685 	 44.0
395 	 17 	 54 	 14 	 41  	 2.372 	 54.0
396 	 24 	 41 	 15 	 34  	 3.059 	 41.0
397 	 28 	 55 	 15 	 57  	 0.533 	 57.0
398 	 27 	 36 	 13 	 39  	 2.931 	 39.0
399 	 25 	 42 	 12 	 35  	 2.031 	 42.0
400 	 17 	 19 	 16 	 55  	 3.089 	 55.0
401 	 17 	 17 	 12 	 59  	 2.014 	 59.0
402 	 16 	 51 	 13 	 40  	 2.877 	 51.0
403 	 16 	 54 	 15 	 24  	 1.531 	 54.0
404 	 20 	 60 	 15 	 34  	 0.131 	 60.0
405 	 18 	 44 	 13 	 23  	 2.606 	 44.0
406 	 23 	 50 	 13 	 37  	 0.744 	 50.0
407 	 23 	 54 	 14 	 30  	 1.9 	 54.0
408 	 27 	 31 	 15 	 51  	 3.027 	 51.0
409 	 29 	 40 	 13 	 55  	 1.095 	 55.0
410 	 27 	 42 	 14 	 39  	 2.598 	 42.0
411 	 30 	 51 	 12 	 60  	 1.569 	 60.0
412 	 15 	 55 	 14 	 20  	 1.693 	 55.0
413 	 13 	 22 	 14 	 29  	 3.426 	 29.0
414 	 27 	 51 	 17 	 35  	 3.042 	 51.0
415 	 20 	 56 	 12 	 39  	 2.169 	 56.0
416 	 18 	 55 	 13 	 44  	 3.411 	 55.0
417 	 16 	 24 	 12 	 55  	 0.056 	 55.0
418 	 29 	 47 	 12 	 43  	 1.124 	 47.0
419 	 17 	 21 	 12 	 41  	 2.71 	 41.0
420 	 22 	 52 	 14 	 60  	 3.199 	 60.0
421 	 19 	 59 	 17 	 49  	 2.019 	 59.0
422 	 12 	 28 	 14 	 60  	 3.069 	 60.0
423 	 14 	 30 	 17 	 54  	 0.124 	 54.0
424 	 20 	 45 	 13 	 36  	 0.7 	 45.0
425 	 13 	 30 	 16 	 47  	 0.152 	 47.0
426 	 15 	 58 	 17 	 39  	 1.94 	 58.0
427 	 20 	 34 	 12 	 55  	 0.861 	 55.0
428 	 23 	 40 	 12 	 33  	 2.148 	 40.0
429 	 29 	 36 	 12 	 46  	 2.172 	 46.0
430 	 24 	 38 	 15 	 41  	 2.603 	 41.0
431 	 19 	 48 	 16 	 47  	 0.49 	 48.0
432 	 12 	 39 	 12 	 25  	 0.16 	 39.0
433 	 16 	 19 	 15 	 54  	 2.656 	 54.0
434 	 25 	 36 	 14 	 38  	 3.022 	 38.0
435 	 18 	 27 	 12 	 32  	 2.931 	 32.0
436 	 17 	 32 	 12 	 27  	 2.696 	 32.0
437 	 22 	 53 	 15 	 41  	 0.346 	 53.0
438 	 30 	 38 	 16 	 58  	 2.339 	 58.0
439 	 25 	 39 	 17 	 58  	 1.609 	 58.0
440 	 28 	 46 	 12 	 26  	 3.371 	 46.0
441 	 30 	 34 	 15 	 59  	 2.473 	 59.0
442 	 17 	 31 	 12 	 50  	 0.667 	 50.0
443 	 25 	 43 	 17 	 52  	 1.67 	 52.0
444 	 21 	 48 	 15 	 47  	 0.231 	 48.0
445 	 18 	 37 	 12 	 38  	 0.422 	 38.0
446 	 28 	 54 	 12 	 42  	 0.181 	 54.0
447 	 24 	 39 	 14 	 48  	 1.36 	 48.0
448 	 24 	 56 	 12 	 32  	 0.709 	 56.0
449 	 16 	 51 	 14 	 37  	 1.493 	 51.0
450 	 22 	 19 	 12 	 50  	 3.333 	 50.0
451 	 24 	 33 	 13 	 36  	 3.123 	 36.0
452 	 12 	 56 	 12 	 25  	 2.791 	 56.0
453 	 15 	 34 	 12 	 46  	 1.758 	 46.0
454 	 12 	 21 	 14 	 47  	 1.056 	 47.0
455 	 24 	 55 	 14 	 45  	 0.435 	 55.0
456 	 12 	 13 	 12 	 46  	 2.778 	 46.0
457 	 23 	 36 	 13 	 42  	 1.874 	 42.0
458 	 16 	 31 	 15 	 33  	 2.668 	 33.0
459 	 20 	 33 	 14 	 54  	 0.567 	 54.0
460 	 16 	 40 	 13 	 32  	 0.777 	 40.0
461 	 23 	 32 	 14 	 57  	 1.266 	 57.0
462 	 23 	 59 	 14 	 46  	 1.498 	 59.0
463 	 21 	 33 	 17 	 38  	 3.418 	 38.0
464 	 18 	 46 	 15 	 30  	 1.82 	 46.0
465 	 12 	 56 	 14 	 23  	 0.736 	 56.0
466 	 17 	 51 	 15 	 25  	 1.931 	 51.0
